Sort ID,Druckenbrod Sort ID,Key,APS call number,File name,Transaction number (on this page),APS Digital Library page image URL,APS notes,Druckenbrod notes,Date of entry,Time of entry as transcribed,Time of entry standardized,Wind direction as transcribed,Wind direction standardized,Temperature (Fahrenheit) as transcribed,Temperature (Fahrenheit) standardized,Daily temp high (Fahrenheit) as transcribed,Temp high entry time as transcribed,Temp high entry time standardized,Precipitation time,Precipitation type,Precipitation measurement (inches),Observer,Meteorological observations as transcribed,Cloudy,Fair,Smokey,Misty,Frost,Snow,Sleet,Overcast,Clear,Rain,Foggy,Hail,Thunder,Lightning,Hazy,Muddy,Natural Phenomena,Birds,Mammals,Reptiles/Amphibians,Insects/Arthropods,Fish/Aquatic,Plants,Leafing,Losing Leaves,Blooming,Planted,Harvested,Availability of produce,Trees,Seasonal Phenomena,Other observations transcribed
3716,4512, APS-275669-003_11,Mss.551.5.M26,275669-3,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-28,sunrise,0:00,NE,NE,34,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3717,4516, APS-275669-003_12,Mss.551.5.M26,275669-3,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-29,2 O'Clock,14:00,,,47.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,4517, APS-275669-003_12,Mss.551.5.M26,275669-3,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-01-29,4 O'Clock,16:00,SE/S,SE/S,47.8,,,,,,,,James Madison,cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,4515, APS-275669-003_12,Mss.551.5.M26,275669-3,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-29,sunrise,0:00,S,S,34,,,,,2:00 AM,,,James Madison,"overcast, thunder & rain at 2 o'clock AM",,,,,,,,y,,y,,,y,,,,,,,,,,,,,,,,,,,
3720,4519, APS-275669-003_13,Mss.551.5.M26,275669-3,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-30,2 O'Clock,14:00,,,31,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,4520, APS-275669-003_13,Mss.551.5.M26,275669-3,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-30,4 O'Clock,16:00,NE,NE,28.5,,,,,,,,James Madison,snowing,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,4518, APS-275669-003_13,Mss.551.5.M26,275669-3,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-30,sunrise,0:00,NE,NE,34,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3723,4522, APS-275669-003_14,Mss.551.5.M26,275669-3,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-31,2 O'Clock,14:00,,,34,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,4523, APS-275669-003_14,Mss.551.5.M26,275669-3,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-31,4 O'Clock,16:00,W,W,25,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,4521, APS-275669-003_14,Mss.551.5.M26,275669-3,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-01-31,sunrise,0:00,NW,NW,23,,,,,,,10,James Madison,"overcast, snow 10 inches deep",,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
3726,4525, APS-275669-003_15,Mss.551.5.M26,275669-3,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-02-01,2 O'Clock,14:00,,,25,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,4526, APS-275669-003_15,Mss.551.5.M26,275669-3,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-02-01,4 O'Clock,16:00,Veering from S to W.,null,24,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3728,4524, APS-275669-003_15,Mss.551.5.M26,275669-3,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-02-01,sunrise,0:00,S/SW,S/SW,6,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3729,4528, APS-275669-003_16,Mss.551.5.M26,275669-3,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-02-02,2 O'Clock,14:00,,,33.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,4529, APS-275669-003_16,Mss.551.5.M26,275669-3,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-02-02,4 O'Clock,16:00,SE/S,SE/S,28,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3731,4527, APS-275669-003_16,Mss.551.5.M26,275669-3,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-02-02,sunrise,0:00,SE/SW,SE/SW,2,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3732,4531, APS-275669-003_17,Mss.551.5.M26,275669-3,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,,1789-02-03,2 O'Clock,14:00,,,53,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,4532, APS-275669-003_17,Mss.551.5.M26,275669-3,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-02-03,4 O'Clock,16:00,S/W,S/W,44,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3734,4530, APS-275669-003_17,Mss.551.5.M26,275669-3,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-3,,wind,1789-02-03,sunrise,0:00,SE/SW,SE/SW,21,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3735,4534, APS-275669-004_01,Mss.551.5.M26,275669-4,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-04,2 O'Clock,14:00,,,40,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,4535, APS-275669-004_01,Mss.551.5.M26,275669-4,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-04,4 O'Clock,16:00,Southerly,S,39,,,,,,,,James Madison,cloudy in part,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,4533, APS-275669-004_01,Mss.551.5.M26,275669-4,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-04,sunrise,0:00,SE/E,SE/E,19,,,,,,,,James Madison,part cloudy,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,4537, APS-275669-004_02,Mss.551.5.M26,275669-4,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-05,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,4538, APS-275669-004_02,Mss.551.5.M26,275669-4,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-05,4 O'Clock,16:00,E,E,33.5,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,4536, APS-275669-004_02,Mss.551.5.M26,275669-4,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-05,sunrise,0:00,E,E,18,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3741,4540, APS-275669-004_03,Mss.551.5.M26,275669-4,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-06,2 O'Clock,14:00,,,47.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,4541, APS-275669-004_03,Mss.551.5.M26,275669-4,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-06,4 O'Clock,16:00,Southerly,S,45,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,4539, APS-275669-004_03,Mss.551.5.M26,275669-4,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-06,sunrise,0:00,Southerly,S,18,,,,,,,,James Madison,"fair, but muddy horizon",,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,
3744,4543, APS-275669-004_04,Mss.551.5.M26,275669-4,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-07,2 O'Clock,14:00,,,48,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,4544, APS-275669-004_04,Mss.551.5.M26,275669-4,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-07,4 O'Clock,16:00,NE,NE,40,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,4542, APS-275669-004_04,Mss.551.5.M26,275669-4,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-07,sunrise,0:00,NE,NE,25,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3747,4546, APS-275669-004_05,Mss.551.5.M26,275669-4,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-08,2 O'Clock,14:00,,,31,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,4547, APS-275669-004_05,Mss.551.5.M26,275669-4,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-08,4 O'Clock,16:00,W,W,31,,,,,,,,James Madison,fair,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,4545, APS-275669-004_05,Mss.551.5.M26,275669-4,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-08,sunrise,0:00,SE,SE,26,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3750,4549, APS-275669-004_06,Mss.551.5.M26,275669-4,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-09,2 O'Clock,14:00,,,49,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,4550, APS-275669-004_06,Mss.551.5.M26,275669-4,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-09,4 O'Clock,16:00,Northerly/SW,N/SW,48,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,4548, APS-275669-004_06,Mss.551.5.M26,275669-4,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-09,sunrise,0:00,S/Southerly,S/S,32,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,4552, APS-275669-004_07,Mss.551.5.M26,275669-4,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-10,2 O'Clock,14:00,,,55,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,4553, APS-275669-004_07,Mss.551.5.M26,275669-4,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-10,4 O'Clock,16:00,SE/Southerly,SE/S,49.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3755,4551, APS-275669-004_07,Mss.551.5.M26,275669-4,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-10,sunrise,0:00,S/SW,S/SW,26,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3756,4555, APS-275669-004_08,Mss.551.5.M26,275669-4,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-11,2 O'Clock,14:00,,,61,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,4556, APS-275669-004_08,Mss.551.5.M26,275669-4,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-11,4 O'Clock,16:00,S,S,54,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3758,4554, APS-275669-004_08,Mss.551.5.M26,275669-4,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-11,sunrise,0:00,S,S,26,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3759,4558, APS-275669-004_09,Mss.551.5.M26,275669-4,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-12,2 O'Clock,14:00,,,61,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,4559, APS-275669-004_09,Mss.551.5.M26,275669-4,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-12,4 O'Clock,16:00,E/NE,E/NE,57,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3761,4557, APS-275669-004_09,Mss.551.5.M26,275669-4,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-12,sunrise,0:00,S,S,40,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3762,4561, APS-275669-004_10,Mss.551.5.M26,275669-4,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-13,2 O'Clock,14:00,,,45,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,4562, APS-275669-004_10,Mss.551.5.M26,275669-4,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-13,4 O'Clock,16:00,E/NE,E/NE,44,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3764,4560, APS-275669-004_10,Mss.551.5.M26,275669-4,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-13,sunrise,0:00,NE,NE,32,,,,,,,,James Madison,thin clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,4564, APS-275669-004_11,Mss.551.5.M26,275669-4,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-14,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,4565, APS-275669-004_11,Mss.551.5.M26,275669-4,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-14,4 O'Clock,16:00,N,N,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3767,4563, APS-275669-004_11,Mss.551.5.M26,275669-4,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-14,sunrise,0:00,N/W,N/W,22.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3768,4567, APS-275669-004_12,Mss.551.5.M26,275669-4,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-15,2 O'Clock,14:00,,,44,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,4568, APS-275669-004_12,Mss.551.5.M26,275669-4,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-15,4 O'Clock,16:00,SE/SW,SE/SW,38,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3770,4566, APS-275669-004_12,Mss.551.5.M26,275669-4,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-15,sunrise,0:00,N,N,19,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3771,4570, APS-275669-004_13,Mss.551.5.M26,275669-4,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-16,2 O'Clock,14:00,,,47,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,4571, APS-275669-004_13,Mss.551.5.M26,275669-4,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-16,4 O'Clock,16:00,W,W,46,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,4569, APS-275669-004_13,Mss.551.5.M26,275669-4,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-16,sunrise,0:00,S,S,28,,,,,overnight,,1,James Madison,clear; snow about inch deep fell overnight,,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,,
3774,4573, APS-275669-004_14,Mss.551.5.M26,275669-4,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-17,2 O'Clock,14:00,,,44,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,4574, APS-275669-004_14,Mss.551.5.M26,275669-4,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,wind,1789-02-17,4 O'Clock,16:00,SW/NW,SW/NW,40,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,4572, APS-275669-004_14,Mss.551.5.M26,275669-4,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-17,sunrise,0:00,NW,NW,27,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3777,4576, APS-275669-004_15,Mss.551.5.M26,275669-4,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-18,2 O'Clock,14:00,,,25,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,4577, APS-275669-004_15,Mss.551.5.M26,275669-4,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-18,4 O'Clock,16:00,NE,NE,24,,,,,,,,James Madison,overcast & thick atmosphere,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3779,4575, APS-275669-004_15,Mss.551.5.M26,275669-4,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-18,sunrise,0:00,NE,NE,22,,,,,,,1,James Madison,snowing fine about 1 inch deep,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,4579, APS-275669-004_16,Mss.551.5.M26,275669-4,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-19,2 O'Clock,14:00,,,23,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,4580, APS-275669-004_16,Mss.551.5.M26,275669-4,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-19,4 O'Clock,16:00,NE,NE,22.5,,,,,,,,James Madison,snowing,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,4578, APS-275669-004_16,Mss.551.5.M26,275669-4,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-19,sunrise,0:00,E,E,19,,,,,,,,James Madison,snowing,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,4582, APS-275669-004_17,Mss.551.5.M26,275669-4,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-20,2 O'Clock,14:00,,,41,,,,,,,,James Madison,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,4583, APS-275669-004_17,Mss.551.5.M26,275669-4,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-20,4 O'Clock,16:00,NW,NW,40,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,4581, APS-275669-004_17,Mss.551.5.M26,275669-4,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-4,,,1789-02-20,sunrise,0:00,Northerly,N,21,,,,,,,14,James Madison,"overcast, snow 14 inches deep",,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
3786,4585, APS-275669-005_01,Mss.551.5.M26,275669-5,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-21,2 O'Clock,14:00,,,32,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,4586, APS-275669-005_01,Mss.551.5.M26,275669-5,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-21,4 O'Clock,16:00,SE,SE,29.5,,,,,,,,James Madison,hailing & snowing,,,,,,y,,,,,,y,,,,,,,,,,,,,,,,,,,,
3788,4584, APS-275669-005_01,Mss.551.5.M26,275669-5,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-21,sunrise,0:00,SE,SE,23,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3789,4588, APS-275669-005_02,Mss.551.5.M26,275669-5,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-22,2 O'Clock,14:00,,,40,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,4589, APS-275669-005_02,Mss.551.5.M26,275669-5,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-22,4 O'Clock,16:00,S,S,40,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3791,4587, APS-275669-005_02,Mss.551.5.M26,275669-5,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-22,sunrise,0:00,NE,NE,32,,,,,,,,James Madison,overcast & sleet,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,
3792,4591, APS-275669-005_03,Mss.551.5.M26,275669-5,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-23,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793,4592, APS-275669-005_03,Mss.551.5.M26,275669-5,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-23,4 O'Clock,16:00,NE,NE,24.5,,,,,,,,James Madison,overcast & spits of snow,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
3794,4590, APS-275669-005_03,Mss.551.5.M26,275669-5,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-23,sunrise,0:00,Easterly,E,30,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3795,4594, APS-275669-005_04,Mss.551.5.M26,275669-5,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-24,2 O'Clock,14:00,,,23.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,4595, APS-275669-005_04,Mss.551.5.M26,275669-5,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,wind,1789-02-24,4 O'Clock,16:00,N/NW,N/NW,20,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3797,4593, APS-275669-005_04,Mss.551.5.M26,275669-5,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-24,sunrise,0:00,NE,NE,11,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3798,4597, APS-275669-005_05,Mss.551.5.M26,275669-5,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-25,2 O'Clock,14:00,,,20,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,4598, APS-275669-005_05,Mss.551.5.M26,275669-5,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-25,4 O'Clock,16:00,N,N,19,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3800,4596, APS-275669-005_05,Mss.551.5.M26,275669-5,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,wind,1789-02-25,sunrise,0:00,W/SW,W/SW,2,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3801,4600, APS-275669-005_06,Mss.551.5.M26,275669-5,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-26,2 O'Clock,14:00,,,31,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,4601, APS-275669-005_06,Mss.551.5.M26,275669-5,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-26,4 O'Clock,16:00,S,S,28,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3803,4599, APS-275669-005_06,Mss.551.5.M26,275669-5,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-26,sunrise,0:00,S,S,5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3804,4603, APS-275669-005_07,Mss.551.5.M26,275669-5,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-27,2 O'Clock,14:00,,,47,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,4604, APS-275669-005_07,Mss.551.5.M26,275669-5,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,wind,1789-02-27,4 O'Clock,16:00,SW/SW,SW/SW,46,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
3806,4602, APS-275669-005_07,Mss.551.5.M26,275669-5,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-27,sunrise,0:00,S,S,23,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3807,4606, APS-275669-005_08,Mss.551.5.M26,275669-5,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-28,2 O'Clock,14:00,,,53,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,4607, APS-275669-005_08,Mss.551.5.M26,275669-5,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-28,4 O'Clock,16:00,SE,SE,53,,,,,,,,James Madison,hazy,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,
3809,4605, APS-275669-005_08,Mss.551.5.M26,275669-5,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-02-28,sunrise,0:00,S,S,36,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
3810,4609, APS-275669-005_09,Mss.551.5.M26,275669-5,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-03-01,2 O'Clock,14:00,,,66,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,4610, APS-275669-005_09,Mss.551.5.M26,275669-5,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-5,,,1789-03-01,4 O'Clock,16:00,W,W,59,,,,,,,,James Madison,"clear, the cleared land bare of snow PM",,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,,
